,Date,Part,Process,SubProcess,Resource,Event,Process Type,Load,Unit,From,To,Distance,Memo,Simulation time
313,2018-11-15,A0008_A610A,외부,,,Process_entered,Factory,6715.395566760003,m2,,,,,127.0
314,2018-11-15,A0008_A610A,외부,,,routing_ended,,,,,,,,127.0
315,2018-11-15,A0029_E112A,2야드 판넬공장,,,Process_entered,Factory,245.69526462395544,ton,,,,,127.0
316,2018-11-15,A0029_E112A,2야드 판넬공장,,,routing_ended,,,,,,,,127.0
317,2018-11-15,A0029_E822P,2야드 대조립공장,,,Process_entered,Factory,1951.2859978572958,ton,,,,,127.0
318,2018-11-15,A0029_E822P,2야드 대조립공장,,,routing_ended,,,,,,,,127.0
319,2018-11-15,A0029_E420P,외부,,,Process_entered,Factory,6872.895566760003,m2,,,,,127.0
320,2018-11-15,A0029_E420P,외부,,,routing_ended,,,,,,,,127.0
321,2018-11-15,A0004_E170A,2야드 대조립공장,2야드 대조립공장_12,,work_start,,,,,,,,127.0
322,2018-11-15,A0029_E822S,2야드 대조립공장,,,Process_entered,Factory,2196.981262481251,ton,,,,,127.0
323,2018-11-15,A0029_E822S,2야드 대조립공장,,,routing_ended,,,,,,,,127.0
324,2018-11-15,A0008_A610A,외부,외부_36,,work_start,,,,,,,,127.0
325,2018-11-15,A0029_E420S,외부,,,Process_entered,Factory,7030.395566760003,m2,,,,,127.0
326,2018-11-15,A0029_E420S,외부,,,routing_ended,,,,,,,,127.0
327,2018-11-15,A0029_E112A,2야드 판넬공장,2야드 판넬공장_5,,part_transferred_to_out_buffer,Factory,0.0,ton,,,,,127.0
328,2018-11-15,A0029_E822P,2야드 대조립공장,2야드 대조립공장_13,,work_start,,,,,,,,127.0
329,2018-11-15,A0029_E420P,외부,외부_37,,work_start,,,,,,,,127.0
330,2018-11-15,A0032_V410P,외부,,,Process_entered,Factory,7326.9224262641355,m2,,,,,127.0
331,2018-11-15,A0032_V410P,외부,,,routing_ended,,,,,,,,127.0
332,2018-11-15,A0029_E822S,2야드 대조립공장,2야드 대조립공장_14,,work_start,,,,,,,,127.0
333,2018-11-15,A0029_E420S,외부,외부_38,,work_start,,,,,,,,127.0
334,2018-11-15,A0032_V410S,외부,,,Process_entered,Factory,7623.449285768268,m2,,,,,127.0
335,2018-11-15,A0032_V410S,외부,,,routing_ended,,,,,,,,127.0
336,2018-11-15,A0029_E112A,Sink,,,go to parent block,,,,,,,,127.0
337,2018-11-15,A0029_E112A,Sink,,,completed,,,,,,,,127.0
338,2018-11-15,A0032_V410P,외부,외부_39,,work_start,,,,,,,,127.0
339,2018-11-15,A0032_V413P,외부,,,Process_entered,Factory,7919.976145272401,m2,,,,,127.0
340,2018-11-15,A0032_V413P,외부,,,routing_ended,,,,,,,,127.0
341,2018-11-15,A0032_V410S,외부,외부_40,,work_start,,,,,,,,127.0
342,2018-11-15,A0032_V413S,외부,,,Process_entered,Factory,8216.503004776532,m2,,,,,127.0
343,2018-11-15,A0032_V413S,외부,,,routing_ended,,,,,,,,127.0
344,2018-11-15,A0032_V413P,외부,외부_41,,work_start,,,,,,,,127.0
345,2018-11-15,A0032_V414P,외부,,,Process_entered,Factory,8513.029864280665,m2,,,,,127.0
346,2018-11-15,A0032_V414P,외부,,,routing_ended,,,,,,,,127.0
347,2018-11-15,A0032_V413S,외부,외부_42,,work_start,,,,,,,,127.0
348,2018-11-15,A0032_V414S,외부,,,Process_entered,Factory,8809.556723784797,m2,,,,,127.0
349,2018-11-15,A0032_V414S,외부,,,routing_ended,,,,,,,,127.0
350,2018-11-15,A0032_V414P,외부,외부_43,,work_start,,,,,,,,127.0
351,2018-11-15,A0032_V415P,외부,,,Process_entered,Factory,9106.08358328893,m2,,,,,127.0
352,2018-11-15,A0032_V415P,외부,,,routing_ended,,,,,,,,127.0
353,2018-11-15,A0032_V414S,외부,외부_44,,work_start,,,,,,,,127.0
354,2018-11-15,A0032_V418P,외부,,,Process_entered,Factory,9413.58358328893,m2,,,,,127.0
355,2018-11-15,A0032_V418P,외부,,,routing_ended,,,,,,,,127.0
356,2018-11-15,A0032_V415P,외부,외부_45,,work_start,,,,,,,,127.0
357,2018-11-15,A0032_V418S,외부,,,Process_entered,Factory,9710.83358328893,m2,,,,,127.0
358,2018-11-15,A0032_V418S,외부,,,routing_ended,,,,,,,,127.0
359,2018-11-15,A0032_V418P,외부,외부_46,,work_start,,,,,,,,127.0
360,2018-11-15,A0032_V420P,외부,,,Process_entered,Factory,10007.360442793062,m2,,,,,127.0
361,2018-11-15,A0032_V420P,외부,,,routing_ended,,,,,,,,127.0
362,2018-11-15,A0032_V418S,외부,외부_47,,work_start,,,,,,,,127.0
363,2018-11-15,A0032_V420S,외부,,,Process_entered,Factory,10303.887302297195,m2,,,,,127.0
364,2018-11-15,A0032_V420S,외부,,,routing_ended,,,,,,,,127.0
365,2018-11-15,A0032_V420P,외부,외부_48,,work_start,,,,,,,,127.0
366,2018-11-15,A0032_V423P,외부,,,Process_entered,Factory,10600.414161801327,m2,,,,,127.0
367,2018-11-15,A0032_V423P,외부,,,routing_ended,,,,,,,,127.0
368,2018-11-15,A0032_V420S,외부,외부_49,,work_start,,,,,,,,127.0
369,2018-11-15,A0032_V423S,외부,,,Process_entered,Factory,10896.94102130546,m2,,,,,127.0
370,2018-11-15,A0032_V423S,외부,,,routing_ended,,,,,,,,127.0
371,2018-11-15,A0032_V423P,외부,외부_50,,work_start,,,,,,,,127.0
372,2018-11-15,A0032_V424P,외부,,,Process_entered,Factory,11193.467880809592,m2,,,,,127.0
373,2018-11-15,A0032_V424P,외부,,,routing_ended,,,,,,,,127.0
374,2018-11-15,A0032_V423S,외부,외부_51,,work_start,,,,,,,,127.0
375,2018-11-15,A0032_V428P,외부,,,Process_entered,Factory,11478.467880809592,m2,,,,,127.0
376,2018-11-15,A0032_V428P,외부,,,routing_ended,,,,,,,,127.0
377,2018-11-15,A0032_V424P,외부,외부_52,,work_start,,,,,,,,127.0
378,2018-11-15,A0032_V428S,외부,,,Process_entered,Factory,11753.967880809592,m2,,,,,127.0
379,2018-11-15,A0032_V428S,외부,,,routing_ended,,,,,,,,127.0
380,2018-11-15,A0032_V428P,외부,외부_53,,work_start,,,,,,,,127.0
381,2018-11-15,A0032_V430P,외부,,,Process_entered,Factory,12050.494740313725,m2,,,,,127.0
382,2018-11-15,A0032_V430P,외부,,,routing_ended,,,,,,,,127.0
383,2018-11-15,A0032_V428S,외부,외부_54,,work_start,,,,,,,,127.0
384,2018-11-15,A0032_V430S,외부,,,Process_entered,Factory,12347.021599817857,m2,,,,,127.0
385,2018-11-15,A0032_V430S,외부,,,routing_ended,,,,,,,,127.0
386,2018-11-15,A0032_V430P,외부,외부_55,,work_start,,,,,,,,127.0
387,2018-11-15,A0032_V433P,외부,,,Process_entered,Factory,12643.54845932199,m2,,,,,127.0
388,2018-11-15,A0032_V433P,외부,,,routing_ended,,,,,,,,127.0
389,2018-11-15,A0032_V430S,외부,외부_56,,work_start,,,,,,,,127.0
390,2018-11-15,A0032_V433S,외부,,,Process_entered,Factory,12940.075318826122,m2,,,,,127.0
391,2018-11-15,A0032_V433S,외부,,,routing_ended,,,,,,,,127.0
392,2018-11-15,A0032_V433P,외부,외부_57,,work_start,,,,,,,,127.0
393,2018-11-15,A0032_V434P,외부,,,Process_entered,Factory,13236.602178330255,m2,,,,,127.0
394,2018-11-15,A0032_V434P,외부,,,routing_ended,,,,,,,,127.0
395,2018-11-15,A0032_V433S,외부,외부_58,,work_start,,,,,,,,127.0
396,2018-11-15,A0032_V438P,외부,,,Process_entered,Factory,13544.102178330255,m2,,,,,127.0
397,2018-11-15,A0032_V438P,외부,,,routing_ended,,,,,,,,127.0
398,2018-11-15,A0032_V434P,외부,외부_59,,work_start,,,,,,,,127.0
399,2018-11-15,A0032_V438S,외부,,,Process_entered,Factory,13841.352178330255,m2,,,,,127.0
400,2018-11-15,A0032_V438S,외부,,,routing_ended,,,,,,,,127.0
401,2018-11-15,A0032_V438P,외부,외부_60,,work_start,,,,,,,,127.0
402,2018-11-15,A0032_V440P,외부,,,Process_entered,Factory,14137.879037834387,m2,,,,,127.0
403,2018-11-15,A0032_V440P,외부,,,routing_ended,,,,,,,,127.0
404,2018-11-15,A0032_V438S,외부,외부_61,,work_start,,,,,,,,127.0
405,2018-11-15,A0032_V440S,외부,,,Process_entered,Factory,14434.40589733852,m2,,,,,127.0
406,2018-11-15,A0032_V440S,외부,,,routing_ended,,,,,,,,127.0
407,2018-11-15,A0032_V440P,외부,외부_62,,work_start,,,,,,,,127.0
408,2018-11-15,A0032_V443P,외부,,,Process_entered,Factory,14730.932756842652,m2,,,,,127.0
409,2018-11-15,A0032_V443P,외부,,,routing_ended,,,,,,,,127.0
410,2018-11-15,A0032_V440S,외부,외부_63,,work_start,,,,,,,,127.0
411,2018-11-15,A0032_V443S,외부,,,Process_entered,Factory,15027.459616346785,m2,,,,,127.0
412,2018-11-15,A0032_V443S,외부,,,routing_ended,,,,,,,,127.0
413,2018-11-15,A0032_V443P,외부,외부_64,,work_start,,,,,,,,127.0
414,2018-11-15,A0032_V444P,외부,,,Process_entered,Factory,15323.986475850917,m2,,,,,127.0
415,2018-11-15,A0032_V444P,외부,,,routing_ended,,,,,,,,127.0
416,2018-11-15,A0032_V443S,외부,외부_65,,work_start,,,,,,,,127.0
417,2018-11-15,A0032_V448P,외부,,,Process_entered,Factory,15608.986475850917,m2,,,,,127.0
418,2018-11-15,A0032_V448P,외부,,,routing_ended,,,,,,,,127.0
419,2018-11-15,A0032_V444P,외부,외부_66,,work_start,,,,,,,,127.0
420,2018-11-15,A0032_V448S,외부,,,Process_entered,Factory,15884.486475850917,m2,,,,,127.0
421,2018-11-15,A0032_V448S,외부,,,routing_ended,,,,,,,,127.0
422,2018-11-15,A0032_V448P,외부,외부_67,,work_start,,,,,,,,127.0
423,2018-11-15,A0032_V930A,외부,,,Process_entered,Factory,16181.01333535505,m2,,,,,127.0
424,2018-11-15,A0032_V930A,외부,,,routing_ended,,,,,,,,127.0
425,2018-11-15,A0032_V448S,외부,외부_68,,work_start,,,,,,,,127.0
426,2018-11-15,A0032_V970A,외부,,,Process_entered,Factory,16477.540194859183,m2,,,,,127.0
427,2018-11-15,A0032_V970A,외부,,,routing_ended,,,,,,,,127.0
428,2018-11-15,A0032_V930A,외부,외부_69,,work_start,,,,,,,,127.0
429,2018-11-15,A0032_V970A,외부,외부_70,,work_start,,,,,,,,127.0
430,2018-11-16,A0029_E822P,2야드 대조립공장,2야드 대조립공장_13,,work_finish,,,,,,,,128.0
431,2018-11-16,A0029_E822P,2야드 대조립공장,2야드 대조립공장_13,,part_transferred_to_out_buffer,Factory,1951.2859978572958,ton,,,,,128.0
432,2018-11-16,A0029_E822S,2야드 대조립공장,2야드 대조립공장_14,,work_finish,,,,,,,,128.0
433,2018-11-16,A0029_E822S,2야드 대조립공장,2야드 대조립공장_14,,part_transferred_to_out_buffer,Factory,1705.5907332333404,ton,,,,,128.0
434,2018-11-16,A0029_E320P,,,,part_created,,,,,,,,128.0
435,2018-11-16,A0029_E320S,,,,part_created,,,,,,,,128.0
436,2018-11-16,A0029_E326P,,,,part_created,,,,,,,,128.0
437,2018-11-16,A0029_E326S,,,,part_created,,,,,,,,128.0
438,2018-11-16,A0032_V310P,,,,part_created,,,,,,,,128.0
439,2018-11-16,A0032_V310S,,,,part_created,,,,,,,,128.0
440,2018-11-16,A0032_V313P,,,,part_created,,,,,,,,128.0
441,2018-11-16,A0032_V313S,,,,part_created,,,,,,,,128.0
442,2018-11-16,A0032_V314P,,,,part_created,,,,,,,,128.0
443,2018-11-16,A0032_V314S,,,,part_created,,,,,,,,128.0
444,2018-11-16,A0032_V315P,,,,part_created,,,,,,,,128.0
445,2018-11-16,A0032_V318P,,,,part_created,,,,,,,,128.0
446,2018-11-16,A0032_V318S,,,,part_created,,,,,,,,128.0
447,2018-11-16,A0032_V320P,,,,part_created,,,,,,,,128.0
448,2018-11-16,A0032_V320S,,,,part_created,,,,,,,,128.0
449,2018-11-16,A0032_V323P,,,,part_created,,,,,,,,128.0
450,2018-11-16,A0032_V323S,,,,part_created,,,,,,,,128.0
451,2018-11-16,A0032_V324P,,,,part_created,,,,,,,,128.0
452,2018-11-16,A0032_V328P,,,,part_created,,,,,,,,128.0
453,2018-11-16,A0032_V328S,,,,part_created,,,,,,,,128.0
454,2018-11-16,A0032_V330P,,,,part_created,,,,,,,,128.0
455,2018-11-16,A0032_V330S,,,,part_created,,,,,,,,128.0
456,2018-11-16,A0032_V333P,,,,part_created,,,,,,,,128.0
457,2018-11-16,A0032_V333S,,,,part_created,,,,,,,,128.0
458,2018-11-16,A0032_V334P,,,,part_created,,,,,,,,128.0
459,2018-11-16,A0032_V338P,,,,part_created,,,,,,,,128.0
460,2018-11-16,A0032_V338S,,,,part_created,,,,,,,,128.0
461,2018-11-16,A0032_V340P,,,,part_created,,,,,,,,128.0
462,2018-11-16,A0032_V340S,,,,part_created,,,,,,,,128.0
463,2018-11-16,A0032_V343P,,,,part_created,,,,,,,,128.0
464,2018-11-16,A0032_V343S,,,,part_created,,,,,,,,128.0
465,2018-11-16,A0032_V344P,,,,part_created,,,,,,,,128.0
466,2018-11-16,A0032_V348P,,,,part_created,,,,,,,,128.0
467,2018-11-16,A0032_V348S,,,,part_created,,,,,,,,128.0
468,2018-11-16,A0029_E822P,Sink,,,go to parent block,,,,,,,,128.0
469,2018-11-16,A0029_E822P,Sink,,,completed,,,,,,,,128.0
470,2018-11-16,A0029_E822S,Sink,,,go to parent block,,,,,,,,128.0
471,2018-11-16,A0029_E822S,Sink,,,completed,,,,,,,,128.0
472,2018-11-16,A0029_E320P,2야드 대조립공장,,,Process_entered,Factory,1951.2859978572958,ton,,,,,128.0
473,2018-11-16,A0029_E320P,2야드 대조립공장,,,routing_ended,,,,,,,,128.0
474,2018-11-16,A0032_V310P,외부,,,Process_entered,Factory,16774.067054363313,m2,,,,,128.0
475,2018-11-16,A0032_V310P,외부,,,routing_ended,,,,,,,,128.0
476,2018-11-16,A0029_E320S,2야드 대조립공장,,,Process_entered,Factory,2196.981262481251,ton,,,,,128.0
477,2018-11-16,A0029_E320S,2야드 대조립공장,,,routing_ended,,,,,,,,128.0
478,2018-11-16,A0032_V310S,외부,,,Process_entered,Factory,17070.593913867444,m2,,,,,128.0
479,2018-11-16,A0032_V310S,외부,,,routing_ended,,,,,,,,128.0
480,2018-11-16,A0029_E320P,2야드 대조립공장,2야드 대조립공장_15,,work_start,,,,,,,,128.0
481,2018-11-16,A0029_E326P,2야드 대조립공장,,,Process_entered,Factory,2442.676527105207,ton,,,,,128.0
482,2018-11-16,A0029_E326P,2야드 대조립공장,,,routing_ended,,,,,,,,128.0
483,2018-11-16,A0032_V310P,외부,외부_71,,work_start,,,,,,,,128.0
484,2018-11-16,A0032_V313P,외부,,,Process_entered,Factory,17367.120773371575,m2,,,,,128.0
485,2018-11-16,A0032_V313P,외부,,,routing_ended,,,,,,,,128.0
486,2018-11-16,A0029_E320S,2야드 대조립공장,2야드 대조립공장_16,,work_start,,,,,,,,128.0
487,2018-11-16,A0029_E326S,2야드 대조립공장,,,Process_entered,Factory,2688.3717917291624,ton,,,,,128.0
488,2018-11-16,A0029_E326S,2야드 대조립공장,,,routing_ended,,,,,,,,128.0
489,2018-11-16,A0032_V310S,외부,외부_72,,work_start,,,,,,,,128.0
490,2018-11-16,A0032_V313S,외부,,,Process_entered,Factory,17663.647632875705,m2,,,,,128.0
491,2018-11-16,A0032_V313S,외부,,,routing_ended,,,,,,,,128.0
492,2018-11-16,A0029_E326P,2야드 대조립공장,2야드 대조립공장_17,,work_start,,,,,,,,128.0
493,2018-11-16,A0032_V313P,외부,외부_73,,work_start,,,,,,,,128.0
494,2018-11-16,A0032_V314P,외부,,,Process_entered,Factory,17960.174492379836,m2,,,,,128.0
495,2018-11-16,A0032_V314P,외부,,,routing_ended,,,,,,,,128.0
496,2018-11-16,A0029_E326S,2야드 대조립공장,2야드 대조립공장_18,,work_start,,,,,,,,128.0
497,2018-11-16,A0032_V313S,외부,외부_74,,work_start,,,,,,,,128.0
498,2018-11-16,A0032_V314S,외부,,,Process_entered,Factory,18256.701351883967,m2,,,,,128.0
499,2018-11-16,A0032_V314S,외부,,,routing_ended,,,,,,,,128.0
500,2018-11-16,A0032_V314P,외부,외부_75,,work_start,,,,,,,,128.0
501,2018-11-16,A0032_V315P,외부,,,Process_entered,Factory,18553.228211388097,m2,,,,,128.0
502,2018-11-16,A0032_V315P,외부,,,routing_ended,,,,,,,,128.0
503,2018-11-16,A0032_V314S,외부,외부_76,,work_start,,,,,,,,128.0
504,2018-11-16,A0032_V318P,외부,,,Process_entered,Factory,18890.728211388097,m2,,,,,128.0
505,2018-11-16,A0032_V318P,외부,,,routing_ended,,,,,,,,128.0
506,2018-11-16,A0032_V315P,외부,외부_77,,work_start,,,,,,,,128.0
507,2018-11-16,A0032_V318S,외부,,,Process_entered,Factory,19216.978211388097,m2,,,,,128.0
508,2018-11-16,A0032_V318S,외부,,,routing_ended,,,,,,,,128.0
509,2018-11-16,A0032_V318P,외부,외부_78,,work_start,,,,,,,,128.0
510,2018-11-16,A0032_V320P,외부,,,Process_entered,Factory,19513.505070892228,m2,,,,,128.0
511,2018-11-16,A0032_V320P,외부,,,routing_ended,,,,,,,,128.0
512,2018-11-16,A0032_V318S,외부,외부_79,,work_start,,,,,,,,128.0
513,2018-11-16,A0032_V320S,외부,,,Process_entered,Factory,19810.03193039636,m2,,,,,128.0
514,2018-11-16,A0032_V320S,외부,,,routing_ended,,,,,,,,128.0
515,2018-11-16,A0032_V320P,외부,외부_80,,work_start,,,,,,,,128.0
516,2018-11-16,A0032_V323P,외부,,,Process_entered,Factory,20106.55878990049,m2,,,,,128.0
517,2018-11-16,A0032_V323P,외부,,,routing_ended,,,,,,,,128.0
518,2018-11-16,A0032_V320S,외부,외부_81,,work_start,,,,,,,,128.0
519,2018-11-16,A0032_V323S,외부,,,Process_entered,Factory,20403.08564940462,m2,,,,,128.0
520,2018-11-16,A0032_V323S,외부,,,routing_ended,,,,,,,,128.0
521,2018-11-16,A0032_V323P,외부,외부_82,,work_start,,,,,,,,128.0
522,2018-11-16,A0032_V324P,외부,,,Process_entered,Factory,20699.61250890875,m2,,,,,128.0
523,2018-11-16,A0032_V324P,외부,,,routing_ended,,,,,,,,128.0
524,2018-11-16,A0032_V323S,외부,외부_83,,work_start,,,,,,,,128.0
525,2018-11-16,A0032_V328P,외부,,,Process_entered,Factory,20954.61250890875,m2,,,,,128.0
526,2018-11-16,A0032_V328P,외부,,,routing_ended,,,,,,,,128.0
527,2018-11-16,A0032_V324P,외부,외부_84,,work_start,,,,,,,,128.0
528,2018-11-16,A0032_V328S,외부,,,Process_entered,Factory,21201.11250890875,m2,,,,,128.0
529,2018-11-16,A0032_V328S,외부,,,routing_ended,,,,,,,,128.0
530,2018-11-16,A0032_V328P,외부,외부_85,,work_start,,,,,,,,128.0
531,2018-11-16,A0032_V330P,외부,,,Process_entered,Factory,21497.63936841288,m2,,,,,128.0
532,2018-11-16,A0032_V330P,외부,,,routing_ended,,,,,,,,128.0
533,2018-11-16,A0032_V328S,외부,외부_86,,work_start,,,,,,,,128.0
534,2018-11-16,A0032_V330S,외부,,,Process_entered,Factory,21794.166227917012,m2,,,,,128.0
535,2018-11-16,A0032_V330S,외부,,,routing_ended,,,,,,,,128.0
536,2018-11-16,A0032_V330P,외부,외부_87,,work_start,,,,,,,,128.0
537,2018-11-16,A0032_V333P,외부,,,Process_entered,Factory,22090.693087421143,m2,,,,,128.0
538,2018-11-16,A0032_V333P,외부,,,routing_ended,,,,,,,,128.0
539,2018-11-16,A0032_V330S,외부,외부_88,,work_start,,,,,,,,128.0
540,2018-11-16,A0032_V333S,외부,,,Process_entered,Factory,22387.219946925274,m2,,,,,128.0
541,2018-11-16,A0032_V333S,외부,,,routing_ended,,,,,,,,128.0
542,2018-11-16,A0032_V333P,외부,외부_89,,work_start,,,,,,,,128.0
543,2018-11-16,A0032_V334P,외부,,,Process_entered,Factory,22683.746806429404,m2,,,,,128.0
544,2018-11-16,A0032_V334P,외부,,,routing_ended,,,,,,,,128.0
545,2018-11-16,A0032_V333S,외부,외부_90,,work_start,,,,,,,,128.0
546,2018-11-16,A0032_V338P,외부,,,Process_entered,Factory,23021.246806429404,m2,,,,,128.0
547,2018-11-16,A0032_V338P,외부,,,routing_ended,,,,,,,,128.0
548,2018-11-16,A0032_V334P,외부,외부_91,,work_start,,,,,,,,128.0
549,2018-11-16,A0032_V338S,외부,,,Process_entered,Factory,23347.496806429404,m2,,,,,128.0
550,2018-11-16,A0032_V338S,외부,,,routing_ended,,,,,,,,128.0
551,2018-11-16,A0032_V338P,외부,외부_92,,work_start,,,,,,,,128.0
552,2018-11-16,A0032_V340P,외부,,,Process_entered,Factory,23644.023665933535,m2,,,,,128.0
553,2018-11-16,A0032_V340P,외부,,,routing_ended,,,,,,,,128.0
554,2018-11-16,A0032_V338S,외부,외부_93,,work_start,,,,,,,,128.0
555,2018-11-16,A0032_V340S,외부,,,Process_entered,Factory,23940.550525437666,m2,,,,,128.0
556,2018-11-16,A0032_V340S,외부,,,routing_ended,,,,,,,,128.0
557,2018-11-16,A0032_V340P,외부,외부_94,,work_start,,,,,,,,128.0
558,2018-11-16,A0032_V343P,외부,,,Process_entered,Factory,24237.077384941796,m2,,,,,128.0
559,2018-11-16,A0032_V343P,외부,,,routing_ended,,,,,,,,128.0
560,2018-11-16,A0032_V340S,외부,외부_95,,work_start,,,,,,,,128.0
561,2018-11-16,A0032_V343S,외부,,,Process_entered,Factory,24533.604244445927,m2,,,,,128.0
562,2018-11-16,A0032_V343S,외부,,,routing_ended,,,,,,,,128.0
563,2018-11-16,A0032_V343P,외부,외부_96,,work_start,,,,,,,,128.0
564,2018-11-16,A0032_V344P,외부,,,Process_entered,Factory,24830.131103950058,m2,,,,,128.0
565,2018-11-16,A0032_V344P,외부,,,routing_ended,,,,,,,,128.0
566,2018-11-16,A0032_V343S,외부,외부_97,,work_start,,,,,,,,128.0
567,2018-11-16,A0032_V348P,외부,,,Process_entered,Factory,25085.131103950058,m2,,,,,128.0
568,2018-11-16,A0032_V348P,외부,,,routing_ended,,,,,,,,128.0
569,2018-11-16,A0032_V344P,외부,외부_98,,work_start,,,,,,,,128.0
570,2018-11-16,A0032_V348S,외부,,,Process_entered,Factory,25331.631103950058,m2,,,,,128.0
571,2018-11-16,A0032_V348S,외부,,,routing_ended,,,,,,,,128.0
572,2018-11-16,A0032_V348P,외부,외부_99,,work_start,,,,,,,,128.0
573,2018-11-16,A0032_V348S,외부,외부_100,,work_start,,,,,,,,128.0
574,2018-11-19,A0029_E820P,2야드 대조립공장,2야드 대조립공장_8,,work_finish,,,,,,,,131.0
575,2018-11-19,A0029_E820P,2야드 대조립공장,2야드 대조립공장_8,,part_transferred_to_out_buffer,Factory,2442.676527105207,ton,,,,,131.0
576,2018-11-19,A0029_E820S,2야드 대조립공장,2야드 대조립공장_9,,work_finish,,,,,,,,131.0
577,2018-11-19,A0029_E820S,2야드 대조립공장,2야드 대조립공장_9,,part_transferred_to_out_buffer,Factory,2196.981262481251,ton,,,,,131.0
578,2018-11-19,A0004_E180A,,,,part_created,,,,,,,,131.0
579,2018-11-19,A0005_V910A,,,,part_created,,,,,,,,131.0
580,2018-11-19,A0005_V950A,,,,part_created,,,,,,,,131.0
581,2018-11-19,A0029_G310A,,,,part_created,,,,,,,,131.0
582,2018-11-19,A0029_E820P,Sink,,,go to parent block,,,,,,,,131.0
583,2018-11-19,A0029_E820P,Sink,,,completed,,,,,,,,131.0
584,2018-11-19,A0029_E820S,Sink,,,go to parent block,,,,,,,,131.0
585,2018-11-19,A0029_E820S,Sink,,,completed,,,,,,,,131.0
586,2018-11-19,A0004_E180A,2야드 대조립공장,,,Process_entered,Factory,2473.2887833726163,ton,,,,,131.0
587,2018-11-19,A0004_E180A,2야드 대조립공장,,,routing_ended,,,,,,,,131.0
588,2018-11-19,A0005_V910A,외부,,,Process_entered,Factory,25630.339678131175,m2,,,,,131.0
589,2018-11-19,A0005_V910A,외부,,,routing_ended,,,,,,,,131.0
590,2018-11-19,A0029_G310A,2야드 가공공장,,,Process_entered,Factory,245.69526462395544,ton,,,,,131.0
591,2018-11-19,A0029_G310A,2야드 가공공장,,,routing_ended,,,,,,,,131.0
592,2018-11-19,A0005_V950A,외부,,,Process_entered,Factory,25929.048252312292,m2,,,,,131.0
593,2018-11-19,A0005_V950A,외부,,,routing_ended,,,,,,,,131.0
594,2018-11-19,A0004_E180A,2야드 대조립공장,2야드 대조립공장_19,,work_start,,,,,,,,131.0
595,2018-11-19,A0005_V910A,외부,외부_101,,work_start,,,,,,,,131.0
